# HOMER Peaks
# Peak finding parameters:
# tag directory = Anat_WT_noLPS2
#
# total peaks = 1710
# peak size = 132
# peaks found using tags on both strands
# minimum distance between peaks = 264
# fragment length = 300
# genome size = 2000000000
# Total tags = 7855249.0
# Total tags in peaks = 27702.5
# Approximate IP efficiency = 0.35%
# tags per bp = 0.003803
# expected tags per peak = 0.502
# maximum tags considered per bp = 1.0
# effective number of tags used for normalization = 10000000.0
# Peaks have been centered at maximum tag pile-up
# FDR rate threshold = 0.001000000
# FDR effective poisson threshold = 1.029584e-06
# FDR tag threshold = 7.0
# number of putative peaks = 33416
#
# input tag directory = Anat_WT_noLPS2
# Fold over input required = 4.00
# Poisson p-value over input required = 1.00e-04
# Putative peaks filtered by input = 31555
#
# size of region used for local filtering = 10000
# Fold over local region required = 4.00
# Poisson p-value over local region required = 1.00e-04
# Putative peaks filtered by local signal = 146
#
# Maximum fold under expected unique positions for tags = 2.00
# Putative peaks filtered for being too clonal = 5
#
# cmd = findPeaks Anat_WT_noLPS2 -o Anat_WT_noLPS2.peaks.txt -style factor -fragLength 300 -i Anat_WT_noLPS2
#
# Column Headers:
#PeakID	chr	start	end	strand	Normalized Tag Count	focus ratio	findPeaks Score	Total Tags	Control Tags (normalized to IP Experiment)	Fold Change vs Control	p-value vs Control	Fold Change vs Local	p-value vs Local	Clonal Fold Change
chr15-71	chr15	27867529	27867661	+	70.7	0.665	50.500000	55.5	13.0	4.27	4.28e-18	39.70	2.00e-66	0.92
chr10-99	chr10	12912782	12912914	+	70.0	0.571	52.000000	55.0	8.0	6.88	1.44e-27	22.59	1.29e-53	0.91
chr18-62	chr18	34784407	34784539	+	70.0	0.673	54.500000	55.0	10.5	5.24	3.90e-22	39.92	9.20e-67	0.87
chr9-99	chr9	21314729	21314861	+	68.7	0.557	54.000000	54.0	10.5	5.14	2.05e-21	28.73	4.29e-58	0.87
chr19-41	chr19	8815991	8816123	+	68.7	0.546	47.000000	54.0	7.5	7.20	4.97e-28	32.04	1.45e-60	0.95
chr1-137	chr1	34496389	34496521	+	67.5	0.554	51.000000	53.0	12.0	4.42	2.90e-18	20.48	1.43e-49	0.88
chr4-111	chr4	44769269	44769401	+	67.5	0.510	50.500000	53.0	5.5	9.64	1.85e-33	18.43	2.88e-47	0.89
chr10-133	chr10	81510821	81510953	+	67.5	0.650	47.000000	53.0	8.5	6.24	1.03e-24	54.28	2.50e-71	0.93
chr2-164	chr2	38781978	38782110	+	66.2	0.593	45.000000	52.0	12.0	4.33	1.29e-17	33.37	2.81e-59	0.98
chr3-133	chr3	97571966	97572098	+	66.2	0.630	49.500000	52.0	11.5	4.52	2.30e-18	40.08	2.65e-63	0.93
chr15-99	chr15	82176476	82176608	+	64.9	0.594	45.500000	51.0	10.0	5.10	3.62e-20	30.62	2.50e-56	0.95
chr12-121	chr12	70284912	70285044	+	64.3	0.579	46.000000	50.5	12.0	4.21	2.40e-16	23.97	6.33e-50	0.91
chr7-173	chr7	11080698	11080830	+	63.7	0.777	47.500000	50.0	11.5	4.35	4.65e-17	37.38	1.84e-59	0.89
chr1-173	chr1	53908124	53908256	+	62.4	0.551	46.500000	49.0	9.5	5.16	1.23e-19	24.67	9.47e-50	0.90
chr10-134	chr10	7387243	7387375	+	61.7	0.750	46.500000	48.5	11.0	4.41	1.68e-16	16.94	4.11e-41	0.95
chr11-91	chr11	40547039	40547171	+	61.7	0.669	47.000000	48.5	8.0	6.06	7.20e-22	24.25	3.18e-48	0.92
chr14-88	chr14	52639345	52639477	+	61.7	0.641	45.500000	48.5	8.0	6.06	7.20e-22	15.53	2.09e-39	0.90
chr2-160	chr2	32630953	32631085	+	61.1	0.643	45.500000	48.0	11.0	4.36	1.68e-16	47.22	6.57e-62	0.90
chr4-141	chr4	115747838	115747970	+	60.5	0.566	45.000000	47.5	9.5	5.00	3.23e-18	24.07	4.17e-47	0.91
chr8-164	chr8	63966479	63966611	+	60.5	0.691	45.500000	47.5	10.5	4.52	1.35e-16	37.58	6.81e-56	0.88
chr11-109	chr11	58144048	58144180	+	59.8	0.647	44.500000	47.0	8.0	5.88	4.34e-21	42.59	1.35e-58	0.93
chr4-117	chr4	6284482	6284614	+	59.2	0.563	49.500000	46.5	9.0	5.17	2.18e-18	27.59	9.38e-49	0.87
chr16-203	chr16	35981761	35981893	+	59.2	0.974	31.500000	46.5	8.0	5.81	2.56e-20	15.62	6.08e-38	1.24
chr4-137	chr4	144830864	144830996	+	58.6	0.592	45.500000	46.0	11.0	4.18	3.17e-15	22.04	1.17e-44	0.86
chr9-176	chr9	78023383	78023515	+	58.6	0.665	42.000000	46.0	2.5	18.40	3.18e-41	27.51	6.59e-49	0.96
chr10-197	chr10	80729401	80729533	+	58.6	0.694	40.500000	46.0	7.5	6.13	2.14e-21	42.99	1.44e-57	0.97
chr18-96	chr18	82390593	82390725	+	58.6	0.656	44.000000	46.0	10.5	4.38	6.07e-16	52.50	1.73e-61	0.91
chr2-817	chr2	90235261	90235393	+	57.9	0.975	19.500000	45.5	0.5	91.00	1.44e-70	219.45	1.21e-87	1.96
chr4-216	chr4	41222388	41222520	+	57.9	0.759	38.000000	45.5	10.0	4.55	4.84e-16	42.25	8.15e-56	1.02
chr15-105	chr15	80541311	80541443	+	57.9	0.547	44.500000	45.5	10.5	4.33	2.68e-15	22.02	1.71e-43	0.90
chr16-104	chr16	17508915	17509047	+	57.9	0.763	44.000000	45.5	11.0	4.14	1.33e-14	70.13	1.53e-65	0.89
chrX-37	chrX	7476196	7476328	+	57.9	0.604	42.500000	45.5	11.0	4.14	1.33e-14	29.45	5.86e-49	0.92
chr2-171	chr2	37214518	37214650	+	56.7	0.551	44.500000	44.5	11.0	4.05	5.50e-14	21.46	4.26e-42	0.88
chr3-183	chr3	30692180	30692312	+	56.7	0.658	42.000000	44.5	11.0	4.05	5.50e-14	26.30	8.10e-46	0.90
chr8-228	chr8	86239094	86239226	+	56.7	0.624	39.500000	44.5	6.5	6.85	3.87e-22	31.68	2.96e-49	0.95
chr13-147	chr13	74667232	74667364	+	56.7	0.537	43.500000	44.5	2.5	17.80	1.06e-38	9.52	1.16e-27	0.87
chr7-354	chr7	19901946	19902078	+	55.4	0.793	36.000000	43.5	8.0	5.44	4.61e-18	12.90	3.04e-32	1.07
chr7-266	chr7	13007811	13007943	+	54.1	0.693	41.500000	42.5	10.5	4.05	2.01e-13	35.30	5.33e-49	0.89
chr7-306	chr7	52252714	52252846	+	54.1	0.593	39.000000	42.5	10.5	4.05	2.01e-13	32.42	1.72e-47	0.94
chr10-251	chr10	59079375	59079507	+	54.1	0.674	37.000000	42.5	8.5	5.00	1.96e-16	40.47	1.99e-51	0.98
chr11-132	chr11	48630724	48630856	+	54.1	0.543	40.000000	42.5	10.5	4.05	2.01e-13	16.63	7.57e-36	0.95
chr16-155	chr16	38132002	38132134	+	54.1	0.857	37.000000	42.5	9.5	4.47	7.92e-15	34.35	1.63e-48	0.99
chr2-233	chr2	144284928	144285060	+	53.5	0.721	39.500000	42.0	10.0	4.20	4.20e-14	65.41	3.11e-60	0.93
chr3-198	chr3	146184331	146184463	+	53.5	0.644	39.500000	42.0	9.0	4.67	1.33e-15	30.78	8.74e-47	0.91
chr11-153	chr11	70783651	70783783	+	53.5	0.603	38.500000	42.0	9.0	4.67	1.33e-15	24.15	1.61e-42	0.94
chr7-299	chr7	4966909	4967041	+	52.2	0.626	39.500000	41.0	8.5	4.82	9.72e-16	12.48	1.81e-30	0.90
chr15-142	chr15	35686942	35687074	+	52.2	0.741	38.000000	41.0	9.5	4.32	3.52e-14	33.50	3.59e-47	0.96
chr2-277	chr2	5872223	5872355	+	51.6	0.591	36.500000	40.5	8.0	5.06	6.78e-16	28.30	5.14e-43	0.96
chr4-196	chr4	99602179	99602311	+	51.6	0.565	40.000000	40.5	8.5	4.76	4.72e-15	19.85	4.07e-37	0.90
chr5-170	chr5	93635570	93635702	+	51.6	0.590	42.500000	40.5	6.5	6.23	7.19e-19	25.02	5.86e-41	0.88
chr8-499	chr8	4656711	4656843	+	51.6	0.867	24.500000	40.5	0.5	81.00	6.76e-61	59.95	9.56e-56	1.41
chr7-328	chr7	26023322	26023454	+	50.9	0.478	38.000000	40.0	6.5	6.15	7.19e-19	9.49	1.96e-25	0.91
chr10-209	chr10	125162521	125162653	+	50.9	0.741	40.000000	40.0	8.0	5.00	6.78e-16	25.67	1.37e-41	0.89
chr13-153	chr13	74666132	74666264	+	50.9	0.709	42.500000	40.0	9.0	4.44	2.86e-14	8.46	1.19e-23	0.92
chr8-249	chr8	124954240	124954372	+	50.3	0.681	38.000000	39.5	7.5	5.27	4.47e-16	17.58	2.84e-34	0.92
chr15-144	chr15	75911158	75911290	+	49.6	0.579	38.000000	39.0	7.0	5.57	4.92e-17	27.00	2.04e-41	0.93
chr19-111	chr19	8860752	8860884	+	49.6	0.736	35.000000	39.0	7.5	5.20	4.47e-16	47.80	7.79e-51	0.97
chr3-236	chr3	8971756	8971888	+	48.4	0.846	36.000000	38.0	5.5	6.91	1.24e-19	21.94	4.13e-37	0.93
chr5-260	chr5	110605611	110605743	+	48.4	0.573	35.000000	38.0	8.5	4.47	1.03e-13	30.71	1.87e-42	0.96
chr8-278	chr8	73030449	73030581	+	48.4	0.688	36.000000	38.0	9.0	4.22	5.59e-13	17.48	1.50e-33	0.97
chr9-280	chr9	3258802	3258934	+	48.4	0.899	34.500000	38.0	0.5	76.00	4.22e-57	31.74	5.56e-43	0.97
chr12-174	chr12	55797695	55797827	+	48.4	0.614	36.500000	38.0	8.0	4.75	1.67e-14	16.00	3.53e-32	0.93
chr3-221	chr3	88140231	88140363	+	47.7	0.616	37.500000	37.5	8.5	4.41	4.65e-13	31.32	1.77e-41	0.87
chr6-279	chr6	136467217	136467349	+	47.7	0.695	32.500000	37.5	8.5	4.41	4.65e-13	22.79	1.47e-36	1.03
chr12-188	chr12	101397805	101397937	+	47.7	0.676	35.500000	37.5	8.5	4.41	4.65e-13	34.82	3.94e-43	0.92
chr15-445	chr15	85008131	85008263	+	47.7	0.969	19.500000	37.5	0.5	75.00	3.21e-55	95.03	5.60e-59	1.66
chr1-492	chr1	104524772	104524904	+	47.1	0.986	26.000000	37.0	4.5	8.22	1.35e-21	48.53	1.49e-48	1.38
chr2-326	chr2	173901601	173901733	+	47.1	0.593	34.500000	37.0	6.5	5.69	1.57e-16	26.34	5.33e-39	0.95
chr9-261	chr9	110207663	110207795	+	47.1	0.740	36.000000	37.0	9.0	4.11	2.38e-12	55.88	8.89e-51	0.92
chr10-284	chr10	84039177	84039309	+	47.1	0.573	35.000000	37.0	4.0	9.25	2.81e-23	23.15	5.29e-37	0.94
chr12-177	chr12	81744987	81745119	+	47.1	0.602	36.500000	37.0	7.5	4.93	1.19e-14	40.68	8.79e-46	0.89
chr14-147	chr14	77946643	77946775	+	47.1	0.596	36.000000	37.0	9.0	4.11	2.38e-12	33.94	6.14e-43	0.94
chr10-299	chr10	94613858	94613990	+	46.5	0.740	33.500000	36.5	8.5	4.29	2.04e-12	34.76	5.62e-42	0.96
chr1-286	chr1	36996654	36996786	+	45.8	0.682	37.000000	36.0	8.5	4.24	2.04e-12	36.12	8.76e-43	0.89
chr5-497	chr5	137458600	137458732	+	45.8	0.967	24.500000	36.0	0.5	72.00	2.37e-53	26.00	8.53e-38	1.32
chr7-378	chr7	20093905	20094037	+	45.8	0.640	34.500000	36.0	4.0	9.00	2.61e-22	34.07	7.02e-42	0.97
chr9-237	chr9	20757233	20757365	+	45.8	0.630	37.500000	36.0	8.0	4.50	3.73e-13	33.02	2.08e-41	0.90
chr14-152	chr14	32643857	32643989	+	45.8	0.663	35.000000	36.0	7.0	5.14	8.01e-15	34.28	5.62e-42	0.90
chr15-165	chr15	81296777	81296909	+	45.8	0.522	35.500000	36.0	5.5	6.55	5.80e-18	23.30	3.79e-36	0.90
chr17-198	chr17	56147798	56147930	+	45.8	0.775	36.000000	36.0	8.0	4.50	3.73e-13	12.75	2.89e-27	0.92
chr2-302	chr2	142860827	142860959	+	45.2	0.735	35.500000	35.5	7.5	4.73	2.86e-13	28.54	6.02e-38	0.92
chr4-313	chr4	148314896	148315028	+	45.2	0.742	33.000000	35.5	7.5	4.73	2.86e-13	29.49	1.99e-38	0.96
chr11-201	chr11	4604353	4604485	+	45.2	0.636	34.500000	35.5	8.5	4.18	8.71e-12	44.60	1.48e-44	0.89
chr15-174	chr15	72865172	72865304	+	45.2	0.831	34.500000	35.5	6.5	5.46	5.02e-15	61.01	3.18e-49	0.91
chr2-311	chr2	68663496	68663628	+	44.6	0.725	35.000000	35.0	7.5	4.67	2.86e-13	40.57	2.33e-43	0.91
chr4-330	chr4	53208949	53209081	+	44.6	0.795	31.500000	35.0	8.5	4.12	8.71e-12	45.90	3.41e-45	0.98
chr8-375	chr8	73956964	73957096	+	44.6	0.986	29.500000	35.0	0.5	70.00	1.71e-51	58.14	1.02e-48	1.05
chr13-231	chr13	67653983	67654115	+	44.6	0.719	33.500000	35.0	8.0	4.38	1.69e-12	39.95	3.94e-43	0.93
chr2-324	chr2	91550947	91551079	+	43.9	0.680	34.500000	34.5	6.0	5.75	2.90e-15	38.49	3.33e-41	0.90
chr2-381	chr2	150612378	150612510	+	43.9	0.778	32.000000	34.5	7.5	4.60	1.34e-12	27.73	1.70e-36	0.97
chr5-301	chr5	110425422	110425554	+	43.9	0.780	32.500000	34.5	6.5	5.31	2.72e-14	47.76	2.59e-44	0.94
chr6-238	chr6	17561516	17561648	+	43.9	0.717	35.000000	34.5	6.0	5.75	2.90e-15	35.33	5.68e-40	0.87
chr13-184	chr13	23524677	23524809	+	43.9	0.624	38.000000	34.5	4.0	8.62	2.07e-20	16.64	2.65e-29	0.87
chrX-116	chrX	110981586	110981718	+	43.3	0.790	31.000000	34.0	7.0	4.86	2.09e-13	33.23	2.74e-39	0.97
chr6-270	chr6	122822922	122823054	+	42.6	0.762	33.000000	33.5	8.0	4.19	3.19e-11	12.74	6.38e-25	0.93
chr4-366	chr4	59053664	59053796	+	42.0	0.699	30.000000	33.0	6.0	5.50	1.65e-14	12.85	3.15e-25	0.98
chr8-314	chr8	73315418	73315550	+	42.0	0.791	33.000000	33.0	8.0	4.12	3.19e-11	13.67	4.76e-26	0.90
chr8-340	chr8	73397471	73397603	+	42.0	0.578	31.500000	33.0	5.0	6.60	1.06e-16	26.82	3.29e-35	0.93
chr11-227	chr11	106117163	106117295	+	42.0	0.697	33.500000	33.0	6.5	5.08	1.43e-13	54.82	3.35e-45	0.90
chr8-370	chr8	98377352	98377484	+	41.4	0.807	30.000000	32.5	8.0	4.06	1.33e-10	19.21	1.51e-29	0.95
chr10-324	chr10	88194017	88194149	+	41.4	0.635	31.500000	32.5	5.5	5.91	9.15e-15	19.83	5.67e-30	0.91
chr10-391	chr10	128063821	128063953	+	41.4	0.836	28.500000	32.5	7.0	4.64	4.85e-12	36.54	3.69e-38	1.00
chr11-236	chr11	6446621	6446753	+	41.4	0.568	32.500000	32.5	7.5	4.33	2.73e-11	22.39	1.40e-31	0.93
chr13-341	chr13	113368379	113368511	+	41.4	0.977	26.500000	32.5	2.5	13.00	1.83e-24	58.55	1.44e-44	1.08
chrX-96	chrX	34625218	34625350	+	41.4	0.601	32.500000	32.5	7.0	4.64	4.85e-12	26.85	5.32e-34	0.91
chr2-374	chr2	26865439	26865571	+	40.7	0.613	32.000000	32.0	7.0	4.57	4.85e-12	44.30	5.57e-41	0.92
chr2-410	chr2	181747656	181747788	+	40.7	0.697	31.000000	32.0	7.5	4.27	2.73e-11	45.14	3.10e-41	0.93
chr7-434	chr7	134731902	134732034	+	40.7	0.556	31.500000	32.0	5.5	5.82	9.15e-15	22.25	1.05e-31	0.91
chr4-361	chr4	123249340	123249472	+	40.1	0.816	30.500000	31.5	5.5	5.73	5.36e-14	23.67	2.37e-31	0.91
chr5-393	chr5	42130206	42130338	+	40.1	0.754	28.000000	31.5	7.0	4.50	2.23e-11	34.38	3.24e-36	0.99
chr9-327	chr9	43897283	43897415	+	40.1	0.560	31.000000	31.5	7.5	4.20	1.17e-10	11.32	4.93e-22	0.91
chr17-271	chr17	34324359	34324491	+	40.1	0.678	29.500000	31.5	7.5	4.20	1.17e-10	53.52	4.93e-42	0.94
chr1-477	chr1	62330361	62330493	+	39.5	0.725	26.500000	31.0	7.5	4.13	1.17e-10	34.85	1.33e-36	1.05
chr6-367	chr6	49186445	49186577	+	39.5	0.977	27.000000	31.0	3.0	10.33	4.13e-21	45.44	4.37e-40	1.03
chr17-301	chr17	17585773	17585905	+	39.5	0.785	27.500000	31.0	7.5	4.13	1.17e-10	43.73	1.40e-39	1.01
chr10-404	chr10	127930928	127931060	+	38.8	0.700	28.000000	30.5	7.5	4.07	4.90e-10	10.39	2.39e-20	0.96
chr11-324	chr11	22337656	22337788	+	38.8	0.822	28.500000	30.5	7.5	4.07	4.90e-10	29.81	2.80e-33	0.98
chr11-283	chr11	69208970	69209102	+	38.8	0.626	30.500000	30.5	6.5	4.69	1.75e-11	21.31	4.44e-29	0.90
chr12-252	chr12	88813196	88813328	+	38.8	0.731	29.500000	30.5	6.0	5.08	2.56e-12	35.35	1.90e-35	0.93
chr4-419	chr4	61983859	61983991	+	38.2	0.833	28.000000	30.0	5.5	5.45	3.04e-13	36.47	4.74e-36	1.00
chr15-232	chr15	53246447	53246579	+	38.2	0.835	29.500000	30.0	6.5	4.62	1.75e-11	24.38	5.80e-31	0.94
chr19-145	chr19	59017581	59017713	+	38.2	0.489	31.000000	30.0	6.5	4.62	1.75e-11	13.00	3.18e-23	0.91
chr4-416	chr4	35104644	35104776	+	37.6	0.772	28.000000	29.5	6.5	4.54	8.13e-11	27.40	3.42e-31	0.95
chr8-514	chr8	4656711	4656843	+	37.6	0.867	24.000000	29.5	0.5	59.00	1.28e-40	36.45	1.09e-34	1.09
chr8-378	chr8	93594553	93594685	+	37.6	0.780	29.500000	29.5	6.0	4.92	1.29e-11	21.73	2.16e-28	0.90
chr11-292	chr11	50729668	50729800	+	37.6	0.785	30.000000	29.5	7.0	4.21	4.32e-10	30.42	1.76e-32	0.90
chr14-205	chr14	26465734	26465866	+	37.6	0.750	29.500000	29.5	6.5	4.54	8.13e-11	40.10	7.39e-36	0.90
chr1-419	chr1	16678651	16678783	+	36.9	0.565	29.000000	29.0	3.5	8.29	2.32e-17	20.65	5.53e-28	0.92
chr5-394	chr5	53792424	53792556	+	36.9	0.858	28.000000	29.0	5.5	5.27	1.67e-12	17.00	1.15e-25	0.97
chr6-324	chr6	140716089	140716221	+	36.9	0.545	29.500000	29.0	6.0	4.83	1.29e-11	12.64	3.54e-22	0.95
chr10-403	chr10	125767747	125767879	+	36.9	0.827	28.000000	29.0	5.0	5.80	1.70e-13	29.10	3.78e-32	0.93
chr11-307	chr11	4060289	4060421	+	36.9	0.669	29.000000	29.0	7.0	4.14	4.32e-10	28.34	8.21e-32	0.95
chr15-227	chr15	27526587	27526719	+	36.9	0.725	30.000000	29.0	4.5	6.44	1.30e-14	21.68	1.43e-28	0.93
chr4-426	chr4	149655517	149655649	+	36.3	0.651	28.000000	28.5	4.5	6.33	8.40e-14	27.49	3.31e-30	0.90
chr6-347	chr6	127113016	127113148	+	36.3	0.795	28.000000	28.5	5.5	5.18	8.87e-12	36.42	1.56e-33	0.92
chr10-423	chr10	37698861	37698993	+	36.3	0.721	27.000000	28.5	5.0	5.70	9.93e-13	40.97	6.30e-35	0.97
chr13-350	chr13	92800732	92800864	+	36.3	0.697	26.000000	28.5	7.0	4.07	1.81e-09	30.66	1.68e-31	0.97
chr14-237	chr14	105564115	105564247	+	36.3	0.799	27.500000	28.5	7.0	4.07	1.81e-09	28.22	1.63e-30	0.94
chr16-244	chr16	94945749	94945881	+	36.3	0.676	28.000000	28.5	6.0	4.75	6.28e-11	35.81	2.48e-33	0.90
chr18-228	chr18	79526985	79527117	+	36.3	0.766	28.500000	28.5	5.5	5.18	8.87e-12	15.00	3.33e-23	0.92
chrX-104	chrX	7829559	7829691	+	36.3	0.596	31.500000	28.5	7.0	4.07	1.81e-09	25.83	1.79e-29	0.92
chr8-396	chr8	75009637	75009769	+	35.6	0.592	28.500000	28.0	6.5	4.31	3.66e-10	27.36	2.33e-30	0.90
chr15-270	chr15	53387874	53388006	+	35.6	0.642	27.000000	28.0	5.0	5.60	9.93e-13	29.69	2.47e-31	0.94
chr1-463	chr1	151688149	151688281	+	35.0	0.769	27.500000	27.5	3.5	7.86	1.55e-15	37.04	1.41e-32	0.91
chr2-494	chr2	35051843	35051975	+	35.0	0.788	27.500000	27.5	5.5	5.00	4.55e-11	13.75	1.79e-21	0.96
chr6-380	chr6	38015616	38015748	+	35.0	0.562	26.000000	27.5	4.0	6.88	3.53e-14	20.16	1.09e-25	0.96
chr7-543	chr7	31065485	31065617	+	35.0	0.615	27.000000	27.5	6.5	4.23	1.59e-09	11.68	1.04e-19	0.94
chr19-217	chr19	6984321	6984453	+	35.0	0.544	24.500000	27.5	6.0	4.58	2.96e-10	21.53	1.99e-26	1.00
chrX-205	chrX	84483642	84483774	+	35.0	0.897	23.000000	27.5	0.5	55.00	4.15e-37	69.69	7.73e-40	1.07
chrX-111	chrX	166438676	166438808	+	35.0	0.794	31.500000	27.5	0.5	55.00	4.15e-37	9.32	2.59e-17	0.91
chr1-471	chr1	94869579	94869711	+	34.4	0.803	27.000000	27.0	6.5	4.15	1.59e-09	16.15	1.96e-23	0.94
chr3-364	chr3	95794384	95794516	+	34.4	0.735	26.000000	27.0	6.5	4.15	1.59e-09	9.30	1.76e-17	0.96
chr3-356	chr3	96384106	96384238	+	34.4	0.692	26.500000	27.0	5.5	4.91	4.55e-11	13.37	2.30e-21	0.94
