# HOMER Peaks
# Peak finding parameters:
# tag directory = Anat_WT_12h_LPS1
#
# total peaks = 10857
# peak size = 108
# peaks found using tags on both strands
# minimum distance between peaks = 216
# fragment length = 300
# genome size = 2000000000
# Total tags = 14840810.5
# Total tags in peaks = 226621.0
# Approximate IP efficiency = 1.53%
# tags per bp = 0.007069
# expected tags per peak = 0.763
# maximum tags considered per bp = 1.0
# effective number of tags used for normalization = 10000000.0
# Peaks have been centered at maximum tag pile-up
# FDR rate threshold = 0.001000000
# FDR effective poisson threshold = 1.456803e-06
# FDR tag threshold = 8.0
# number of putative peaks = 69266
#
# input tag directory = Anat_WT_12h_LPS1
# Fold over input required = 4.00
# Poisson p-value over input required = 1.00e-04
# Putative peaks filtered by input = 56614
#
# size of region used for local filtering = 10000
# Fold over local region required = 4.00
# Poisson p-value over local region required = 1.00e-04
# Putative peaks filtered by local signal = 1788
#
# Maximum fold under expected unique positions for tags = 2.00
# Putative peaks filtered for being too clonal = 7
#
# cmd = findPeaks Anat_WT_12h_LPS1 -o Anat_WT_12h_LPS1.peaks.txt -style factor -fragLength 300 -i Anat_WT_12h_LPS1
#
# Column Headers:
#PeakID	chr	start	end	strand	Normalized Tag Count	focus ratio	findPeaks Score	Total Tags	Control Tags (normalized to IP Experiment)	Fold Change vs Control	p-value vs Control	Fold Change vs Local	p-value vs Local	Clonal Fold Change
chr5-128	chr5	67698116	67698224	+	70.1	0.728	76.500000	104.0	24.5	4.24	8.62e-33	34.83	1.30e-118	0.90
chr6-75	chr6	11857624	11857732	+	69.7	0.618	83.500000	103.5	21.0	4.93	1.48e-37	33.09	4.69e-115	0.83
chr8-92	chr8	73895364	73895472	+	69.7	0.548	86.000000	103.5	20.0	5.17	2.61e-39	12.60	4.79e-74	0.77
chr3-113	chr3	113332839	113332947	+	69.4	0.578	80.500000	103.0	25.5	4.04	8.42e-31	24.83	7.35e-103	0.84
chr3-89	chr3	53667864	53667972	+	69.1	0.599	85.000000	102.5	19.0	5.39	1.94e-40	33.53	1.60e-114	0.78
chr13-65	chr13	67627058	67627166	+	69.1	0.741	85.000000	102.5	24.0	4.27	3.09e-32	29.11	1.83e-108	0.78
chr15-82	chr15	3220736	3220844	+	68.7	0.644	77.000000	102.0	17.5	5.83	1.94e-43	34.41	7.54e-116	0.88
chr19-24	chr19	43749665	43749773	+	68.7	0.558	87.000000	102.0	22.0	4.64	3.12e-35	13.84	2.13e-77	0.78
chr15-69	chr15	76490396	76490504	+	68.4	0.559	81.500000	101.5	23.5	4.32	2.58e-32	16.21	6.28e-83	0.81
chr15-95	chr15	81641685	81641793	+	68.1	0.610	75.500000	101.0	21.0	4.81	3.54e-36	18.76	3.48e-89	0.88
chr15-74	chr15	82176495	82176603	+	68.1	0.597	80.500000	101.0	21.0	4.81	3.54e-36	25.84	1.38e-102	0.83
chr14-55	chr14	52639500	52639608	+	67.7	0.568	82.500000	100.5	20.5	4.90	2.52e-36	18.17	8.41e-87	0.84
chr3-107	chr3	65733501	65733609	+	67.4	0.680	81.500000	100.0	15.0	6.67	1.56e-47	16.79	9.19e-84	0.83
chr6-102	chr6	108015214	108015322	+	67.0	0.673	77.500000	99.5	24.0	4.15	2.33e-30	28.98	3.93e-105	0.85
chr2-118	chr2	172196149	172196257	+	66.7	0.632	79.500000	99.0	17.5	5.66	3.75e-41	37.94	1.40e-116	0.84
chr9-109	chr9	21314742	21314850	+	66.7	0.561	82.500000	99.0	21.5	4.60	5.12e-34	21.77	1.56e-93	0.79
chr7-179	chr7	30954840	30954948	+	66.4	0.654	76.000000	98.5	24.5	4.02	4.43e-29	35.38	2.56e-112	0.86
chr12-92	chr12	82585832	82585940	+	66.0	0.665	82.500000	98.0	22.5	4.36	7.58e-32	49.45	1.91e-126	0.80
chr3-165	chr3	152059404	152059512	+	65.7	0.578	73.000000	97.5	18.0	5.42	1.12e-38	17.22	4.11e-82	0.92
chr2-138	chr2	115407292	115407400	+	65.0	0.647	76.500000	96.5	19.5	4.95	2.99e-35	43.33	2.71e-118	0.84
chr1-142	chr1	193136663	193136771	+	64.7	0.738	76.500000	96.0	22.5	4.27	1.43e-30	40.71	5.74e-116	0.85
chr1-126	chr1	23387125	23387233	+	64.3	0.574	78.000000	95.5	11.5	8.30	6.50e-53	9.44	1.36e-57	0.82
chr2-157	chr2	10002111	10002219	+	64.3	0.696	74.500000	95.5	23.5	4.06	1.42e-28	20.58	2.05e-87	0.89
chr2-145	chr2	77784232	77784340	+	64.3	0.603	76.000000	95.5	13.0	7.35	1.69e-48	40.12	5.49e-114	0.86
chr18-62	chr18	34784419	34784527	+	64.3	0.661	82.500000	95.5	15.5	6.16	2.58e-42	34.71	3.63e-108	0.79
chr8-253	chr8	114378245	114378353	+	64.0	0.788	62.500000	95.0	20.0	4.75	9.98e-34	39.46	1.58e-113	1.02
chr9-216	chr9	22112132	22112240	+	64.0	0.761	66.500000	95.0	21.0	4.52	3.83e-32	32.59	7.50e-106	0.95
chr8-351	chr8	4656727	4656835	+	63.7	0.858	55.000000	94.5	0.5	189.00	2.82e-175	58.68	5.29e-128	1.16
chr7-182	chr7	147222380	147222488	+	63.3	0.560	76.000000	94.0	18.5	5.08	1.37e-35	26.95	2.95e-97	0.87
chr4-97	chr4	107040505	107040613	+	62.7	0.641	81.500000	93.0	9.5	9.79	6.10e-58	29.27	1.82e-99	0.77
chr14-101	chr14	56290926	56291034	+	62.7	0.667	72.000000	93.0	21.0	4.43	7.81e-31	33.27	1.78e-104	0.88
chrX-15	chrX	160514264	160514372	+	62.7	0.584	78.500000	93.0	20.5	4.54	1.36e-31	27.70	2.58e-97	0.83
chr10-152	chr10	80729350	80729458	+	62.3	0.742	72.000000	92.5	15.5	5.97	5.80e-40	40.93	3.25e-111	0.89
chr15-126	chr15	34424988	34425096	+	62.3	0.765	68.000000	92.5	19.0	4.87	2.50e-33	41.03	2.62e-111	0.93
chr5-135	chr5	93635590	93635698	+	62.0	0.572	74.000000	92.0	10.0	9.20	4.09e-55	18.62	4.07e-81	0.87
chr10-163	chr10	88289512	88289620	+	62.0	0.766	71.000000	92.0	21.0	4.38	3.47e-30	45.30	2.17e-115	0.87
chr3-131	chr3	75361149	75361257	+	61.7	0.475	77.500000	91.5	19.0	4.82	1.21e-32	10.33	1.91e-58	0.80
chr5-133	chr5	76958242	76958350	+	61.7	0.705	74.500000	91.5	22.0	4.16	3.92e-28	23.22	2.40e-88	0.85
chr2-147	chr2	162757037	162757145	+	61.0	0.632	76.000000	90.5	22.5	4.02	7.51e-27	23.28	1.67e-87	0.81
chr3-114	chr3	130412344	130412452	+	61.0	0.611	80.500000	90.5	12.0	7.54	6.37e-47	32.13	1.25e-99	0.83
chr4-118	chr4	6284521	6284629	+	61.0	0.584	77.500000	90.5	22.0	4.11	1.63e-27	22.80	1.00e-86	0.84
chr5-167	chr5	33995283	33995391	+	60.6	0.663	70.000000	90.0	18.0	5.00	1.20e-33	19.60	2.68e-81	0.89
chr6-203	chr6	125376540	125376648	+	60.6	0.753	64.000000	90.0	16.5	5.45	2.10e-36	27.76	2.61e-94	0.98
chr10-128	chr10	80959262	80959370	+	60.6	0.632	76.000000	90.0	18.0	5.00	1.20e-33	17.01	4.63e-76	0.83
chr2-183	chr2	38781990	38782098	+	60.3	0.559	71.500000	89.5	15.5	5.77	1.18e-37	28.86	1.55e-94	0.89
chr5-156	chr5	73259724	73259832	+	60.3	0.662	71.500000	89.5	13.5	6.63	3.89e-42	31.65	5.57e-98	0.85
chr18-69	chr18	12279946	12280054	+	60.3	0.730	80.000000	89.5	19.5	4.59	1.71e-30	56.34	9.76e-120	0.79
chr3-145	chr3	35899484	35899592	+	60.0	0.627	75.000000	89.0	20.0	4.45	9.93e-30	38.73	9.11e-106	0.83
chr6-132	chr6	146119390	146119498	+	60.0	0.675	73.000000	89.0	21.5	4.14	1.41e-27	24.63	7.76e-89	0.83
chr12-132	chr12	56181295	56181403	+	60.0	0.580	69.500000	89.0	17.0	5.24	1.00e-34	30.14	2.35e-96	0.89
chr16-75	chr16	37539847	37539955	+	60.0	0.690	78.500000	89.0	17.0	5.24	1.00e-34	20.96	7.22e-83	0.80
chr19-40	chr19	61341447	61341555	+	60.0	0.705	79.500000	89.0	15.5	5.74	1.18e-37	35.60	1.34e-102	0.78
chr2-216	chr2	68699218	68699326	+	59.6	0.558	68.500000	88.5	20.5	4.32	2.38e-28	21.94	2.02e-83	0.88
chr5-100	chr5	34000916	34001024	+	59.6	0.503	81.500000	88.5	21.0	4.21	1.21e-27	13.51	5.67e-66	0.75
chr14-117	chr14	11994581	11994689	+	59.6	0.700	69.000000	88.5	21.0	4.21	1.21e-27	37.70	2.16e-103	0.88
chr14-53	chr14	48751283	48751391	+	59.6	0.585	83.000000	88.5	14.5	6.10	5.15e-39	22.49	2.55e-84	0.75
chr16-105	chr16	94534322	94534430	+	59.6	0.730	71.500000	88.5	19.5	4.54	7.82e-30	23.26	1.47e-85	0.86
chr18-139	chr18	55130558	55130666	+	59.6	0.767	64.000000	88.5	22.0	4.02	2.71e-26	21.05	6.37e-82	0.94
chr2-166	chr2	21127209	21127317	+	59.3	0.591	73.500000	88.0	20.5	4.29	2.38e-28	20.00	2.92e-80	0.83
chr15-104	chr15	68090223	68090331	+	59.3	0.534	72.500000	88.0	19.5	4.51	7.82e-30	13.39	7.44e-66	0.87
chr17-118	chr17	35516356	35516464	+	59.0	0.718	74.500000	87.5	21.0	4.17	5.09e-27	24.10	6.79e-86	0.83
chr17-169	chr17	83913853	83913961	+	59.0	0.643	67.500000	87.5	20.5	4.27	1.02e-27	33.89	2.57e-98	0.90
chr1-246	chr1	163181474	163181582	+	58.6	0.566	66.500000	87.0	21.0	4.14	5.09e-27	20.94	5.03e-81	0.90
chr4-139	chr4	126430808	126430916	+	58.6	0.542	76.000000	87.0	19.5	4.46	3.54e-29	24.41	1.49e-86	0.82
chr6-96	chr6	85283219	85283327	+	58.6	0.554	79.000000	87.0	13.5	6.44	1.68e-40	19.63	1.08e-78	0.77
chr8-182	chr8	47772229	47772337	+	58.6	0.611	70.500000	87.0	21.0	4.14	5.09e-27	30.36	1.69e-94	0.86
chr1-173	chr1	183772502	183772610	+	58.3	0.663	73.000000	86.5	20.0	4.33	8.54e-28	18.66	8.02e-76	0.81
chr2-135	chr2	49131855	49131963	+	58.3	0.625	77.000000	86.5	21.5	4.02	9.79e-26	36.94	2.47e-100	0.77
chr5-225	chr5	130293155	130293263	+	58.3	0.661	64.000000	86.5	13.5	6.41	1.08e-39	23.13	1.87e-83	0.99
chr7-291	chr7	133942789	133942897	+	58.3	0.639	65.500000	86.5	12.0	7.21	1.90e-43	16.77	4.79e-72	0.95
chr14-126	chr14	22650350	22650458	+	58.3	0.620	67.500000	86.5	20.5	4.22	4.36e-27	23.03	2.68e-83	0.89
chr15-98	chr15	19787309	19787417	+	58.3	0.588	75.000000	86.5	20.5	4.22	4.36e-27	23.27	1.15e-83	0.83
chr2-168	chr2	37214518	37214626	+	57.9	0.536	73.000000	86.0	19.5	4.41	1.58e-28	19.52	1.28e-77	0.83
chr13-115	chr13	74199671	74199779	+	57.9	0.689	71.000000	86.0	16.5	5.21	1.76e-33	47.17	1.85e-109	0.87
chr5-686	chr5	137458602	137458710	+	57.6	0.929	41.000000	85.5	2.5	34.20	2.01e-96	30.77	1.21e-92	1.46
chr15-134	chr15	75911166	75911274	+	57.6	0.572	66.000000	85.5	19.5	4.38	7.01e-28	24.67	8.97e-85	0.90
chr3-176	chr3	97414041	97414149	+	56.9	0.709	71.500000	84.5	19.0	4.45	5.66e-28	48.98	4.27e-108	0.82
chr7-236	chr7	109213851	109213959	+	56.9	0.641	70.500000	84.5	15.5	5.45	6.65e-34	46.07	6.64e-106	0.86
chr8-138	chr8	73891269	73891377	+	56.9	0.658	77.000000	84.5	20.5	4.12	7.64e-26	10.58	7.11e-55	0.79
chr12-136	chr12	55797776	55797884	+	56.9	0.708	69.000000	84.5	2.5	33.80	6.82e-95	11.36	3.18e-57	0.85
chr16-149	chr16	57181409	57181517	+	56.9	0.739	64.000000	84.5	11.5	7.35	4.43e-43	28.45	8.18e-89	0.92
chr2-137	chr2	23011722	23011830	+	56.6	0.514	76.500000	84.0	16.5	5.09	4.74e-32	15.83	1.21e-68	0.77
chr2-212	chr2	177575046	177575154	+	56.6	0.810	69.000000	84.0	16.5	5.09	4.74e-32	48.69	4.27e-108	0.85
chr3-150	chr3	68808445	68808553	+	56.6	0.645	74.500000	84.0	19.5	4.31	3.07e-27	18.95	7.90e-75	0.80
chr9-180	chr9	44152027	44152135	+	56.6	0.662	69.500000	84.0	16.5	5.09	4.74e-32	45.39	1.38e-105	0.84
chr16-94	chr16	18289308	18289416	+	56.6	0.594	73.000000	84.0	20.0	4.20	1.57e-26	18.83	1.29e-74	0.80
chr18-126	chr18	31793862	31793970	+	56.6	0.667	67.000000	84.0	15.0	5.60	6.93e-35	7.72	7.76e-45	0.89
chr5-220	chr5	110605515	110605623	+	55.9	0.729	64.500000	83.0	10.0	8.30	1.31e-46	33.49	1.14e-93	0.96
chr4-220	chr4	154975742	154975850	+	55.6	0.567	67.500000	82.5	20.0	4.12	2.76e-25	26.15	7.77e-84	0.89
chr10-212	chr10	84039265	84039373	+	55.6	0.568	67.000000	82.5	10.0	8.25	1.09e-45	15.39	6.61e-66	0.87
chr2-219	chr2	144284935	144285043	+	55.3	0.730	68.500000	82.0	16.0	5.12	1.60e-31	63.38	8.72e-115	0.85
chr6-150	chr6	50327935	50328043	+	55.3	0.571	70.000000	82.0	20.0	4.10	2.76e-25	12.88	3.20e-60	0.83
chr10-197	chr10	40603119	40603227	+	55.3	0.705	68.000000	82.0	14.5	5.66	2.19e-34	29.80	1.53e-88	0.87
chr18-210	chr18	13107743	13107851	+	55.3	0.906	55.000000	82.0	5.0	16.40	3.12e-68	29.00	1.34e-87	1.05
chr4-168	chr4	46402043	46402151	+	54.9	0.705	72.500000	81.5	19.5	4.18	2.39e-25	29.98	1.79e-87	0.81
chr3-252	chr3	28704286	28704394	+	54.6	0.717	61.500000	81.0	14.5	5.59	1.24e-33	16.79	3.43e-68	0.94
chr5-184	chr5	73883742	73883850	+	54.6	0.741	67.500000	81.0	13.5	6.00	1.02e-35	7.74	2.15e-43	0.87
chr10-223	chr10	75495229	75495337	+	54.6	0.754	66.000000	81.0	20.0	4.05	1.14e-24	31.24	4.39e-89	0.89
chr4-162	chr4	41688021	41688129	+	54.2	0.577	73.000000	80.5	17.0	4.74	2.00e-28	21.19	7.83e-75	0.79
chr4-387	chr4	88196227	88196335	+	54.2	0.862	55.000000	80.5	14.0	5.75	6.88e-34	44.96	4.13e-100	1.03
chr10-226	chr10	95837208	95837316	+	54.2	0.567	66.000000	80.5	11.0	7.32	5.53e-41	10.09	7.37e-51	0.89
chr18-116	chr18	32070886	32070994	+	54.2	0.602	69.000000	80.5	20.0	4.03	4.62e-24	18.86	5.50e-71	0.83
chr13-128	chr13	58230069	58230177	+	53.9	0.522	68.500000	80.0	13.0	6.15	4.91e-36	15.61	5.36e-65	0.87
chr4-252	chr4	65266004	65266112	+	53.6	0.627	64.500000	79.5	19.5	4.08	4.10e-24	31.73	3.08e-87	0.89
chr13-212	chr13	34094144	34094252	+	53.6	0.671	60.000000	79.5	19.0	4.18	8.62e-25	24.39	1.53e-78	0.97
chr2-384	chr2	69735176	69735284	+	53.2	0.769	57.500000	79.0	19.5	4.05	4.10e-24	22.51	4.20e-76	1.00
chr6-204	chr6	128429921	128430029	+	53.2	0.827	64.000000	79.0	18.5	4.27	1.71e-25	48.08	2.41e-101	0.89
chr9-249	chr9	32346948	32347056	+	53.2	0.793	63.500000	79.0	13.5	5.85	3.65e-34	14.83	1.45e-62	0.90
chr3-215	chr3	37318921	37319029	+	52.9	0.445	66.000000	78.5	12.5	6.28	1.42e-35	7.14	2.90e-39	0.87
chr7-444	chr7	111613777	111613885	+	52.9	0.765	56.500000	78.5	14.0	5.61	2.23e-32	27.76	8.83e-82	1.06
