# HOMER Peaks
# Peak finding parameters:
# tag directory = Anat_WT_2w_LPS_noRC_4_S8
#
# total peaks = 6342
# peak size = 123
# peaks found using tags on both strands
# minimum distance between peaks = 246
# fragment length = 300
# genome size = 2000000000
# Total tags = 13352419.0
# Total tags in peaks = 138346.5
# Approximate IP efficiency = 1.04%
# tags per bp = 0.005833
# expected tags per peak = 0.718
# maximum tags considered per bp = 1.0
# effective number of tags used for normalization = 10000000.0
# Peaks have been centered at maximum tag pile-up
# FDR rate threshold = 0.001000000
# FDR effective poisson threshold = 9.230618e-07
# FDR tag threshold = 8.0
# number of putative peaks = 63850
#
# input tag directory = Anat_WT_2w_LPS_noRC_4_S8
# Fold over input required = 4.00
# Poisson p-value over input required = 1.00e-04
# Putative peaks filtered by input = 56623
#
# size of region used for local filtering = 10000
# Fold over local region required = 4.00
# Poisson p-value over local region required = 1.00e-04
# Putative peaks filtered by local signal = 877
#
# Maximum fold under expected unique positions for tags = 2.00
# Putative peaks filtered for being too clonal = 8
#
# cmd = findPeaks Anat_WT_2w_LPS_noRC_4_S8 -o Anat_WT_2w_LPS_noRC_4_S8.peaks.txt -style factor -fragLength 300 -i Anat_WT_2w_LPS_noRC_4_S8
#
# Column Headers:
#PeakID	chr	start	end	strand	Normalized Tag Count	focus ratio	findPeaks Score	Total Tags	Control Tags (normalized to IP Experiment)	Fold Change vs Control	p-value vs Control	Fold Change vs Local	p-value vs Local	Clonal Fold Change
chr3-107	chr3	130412337	130412459	+	107.5	0.648	81.500000	143.5	19.0	7.55	1.22e-73	42.45	4.24e-168	1.05
chr7-142	chr7	147222390	147222512	+	107.1	0.588	79.000000	143.0	26.0	5.50	3.55e-57	38.86	5.52e-169	1.08
chr1-168	chr1	164478675	164478797	+	106.7	0.799	75.500000	145.5	30.5	4.77	1.49e-50	40.72	2.03e-170	1.13
chr3-58	chr3	137806658	137806780	+	106.7	0.630	93.500000	142.5	26.5	5.38	1.78e-55	16.88	3.11e-118	0.91
chr17-87	chr17	23810545	23810667	+	106.0	0.609	80.500000	141.5	33.5	4.22	2.09e-43	21.01	3.34e-129	1.05
chr1-93	chr1	88479321	88479443	+	104.5	0.702	87.000000	139.5	34.5	4.04	8.19e-41	45.03	1.50e-171	0.98
chr9-109	chr9	123761127	123761249	+	104.5	0.690	80.500000	139.5	31.5	4.43	5.16e-45	33.64	1.24e-155	1.04
chr15-72	chr15	27867672	27867794	+	104.5	0.596	81.000000	139.5	33.5	4.16	3.70e-42	30.14	2.68e-147	1.05
chr15-69	chr15	82176487	82176609	+	103.7	0.577	82.500000	138.5	25.5	5.43	1.89e-54	29.01	4.76e-144	1.01
chr3-146	chr3	123088848	123088970	+	102.6	0.756	75.500000	137.0	32.5	4.22	2.69e-42	40.75	1.00e-164	1.17
chr5-103	chr5	73683942	73684064	+	102.2	0.703	80.000000	136.5	33.0	4.14	5.52e-41	24.96	1.66e-135	1.04
chr9-34	chr9	3006787	3006909	+	101.9	0.811	100.000000	136.0	28.5	4.77	1.05e-47	7.38	4.23e-69	0.83
chr10-94	chr10	12912924	12913046	+	101.9	0.693	81.500000	136.0	26.0	5.23	4.71e-52	20.08	9.42e-119	1.02
chr5-73	chr5	23900142	23900264	+	101.1	0.677	87.000000	137.5	30.5	4.51	3.25e-45	28.27	1.94e-138	0.97
chr8-143	chr8	108351313	108351435	+	100.4	0.567	76.500000	135.0	31.5	4.29	1.89e-42	17.27	2.80e-111	1.10
chr3-118	chr3	97571985	97572107	+	99.6	0.593	80.500000	134.5	31.5	4.27	8.11e-42	36.14	3.15e-153	1.03
chr16-105	chr16	37539840	37539962	+	98.9	0.708	70.500000	132.0	27.0	4.89	1.84e-47	24.87	2.16e-130	1.17
chr7-194	chr7	26023347	26023469	+	97.4	0.536	73.000000	131.0	27.5	4.76	6.06e-46	11.65	1.26e-87	1.12
chr6-133	chr6	3448331	3448453	+	95.9	0.816	73.500000	128.0	29.0	4.41	1.31e-41	43.46	1.55e-157	1.08
chr9-165	chr9	3012522	3012644	+	95.1	0.931	69.500000	127.0	19.5	6.51	9.09e-59	9.72	2.87e-77	1.16
chr4-154	chr4	107040498	107040620	+	94.7	0.642	72.500000	127.5	23.0	5.54	3.61e-51	46.92	5.45e-159	1.12
chr7-111	chr7	52622630	52622752	+	93.2	0.578	83.000000	125.0	29.0	4.31	1.11e-39	16.84	1.59e-102	0.96
chr13-93	chr13	58230061	58230183	+	92.5	0.555	79.000000	123.5	24.5	5.04	1.73e-45	20.10	1.43e-110	0.99
chr12-128	chr12	55797644	55797766	+	91.4	0.576	74.000000	123.0	8.0	15.38	3.55e-98	17.14	8.33e-103	1.07
chr12-125	chr12	88607285	88607407	+	91.4	0.671	74.500000	122.0	27.0	4.52	1.03e-40	24.36	2.44e-119	1.06
chr5-183	chr5	73259718	73259840	+	91.0	0.685	68.500000	121.5	29.5	4.12	1.77e-36	33.02	1.15e-133	1.16
chr2-147	chr2	38782003	38782125	+	90.6	0.559	74.500000	121.0	15.0	8.07	8.74e-66	30.80	2.03e-131	1.04
chr7-193	chr7	148358661	148358783	+	90.6	0.635	73.500000	121.0	30.0	4.03	8.26e-36	24.41	1.18e-119	1.06
chr10-206	chr10	36858719	36858841	+	90.2	0.706	69.000000	121.0	23.5	5.15	7.55e-46	5.23	5.40e-46	1.15
chr2-146	chr2	32631112	32631234	+	89.9	0.648	74.500000	121.0	27.5	4.40	2.62e-39	43.82	8.52e-147	1.04
chr11-79	chr11	93817194	93817316	+	89.5	0.662	77.000000	119.5	25.5	4.69	4.58e-41	43.10	9.54e-144	1.02
chr9-88	chr9	3029668	3029790	+	89.1	0.813	84.000000	119.0	18.0	6.61	7.66e-56	4.73	1.28e-41	0.92
chr10-190	chr10	80729382	80729504	+	89.1	0.662	70.500000	119.5	28.0	4.27	2.63e-37	38.38	2.54e-140	1.10
chr4-118	chr4	6284512	6284634	+	88.7	0.550	78.500000	119.5	28.5	4.19	1.32e-36	22.41	9.90e-110	0.97
chr4-177	chr4	116924482	116924604	+	88.0	0.765	70.000000	117.5	29.0	4.05	1.07e-34	37.21	1.82e-136	1.10
chr5-129	chr5	114580882	114581004	+	87.6	0.596	76.000000	117.0	10.5	11.14	2.29e-78	29.43	7.39e-124	1.02
chr1-187	chr1	193136667	193136789	+	87.3	0.742	73.500000	117.0	26.0	4.50	5.88e-39	40.67	1.77e-139	1.04
chr5-111	chr5	121063130	121063252	+	87.3	0.517	79.000000	117.0	20.5	5.71	1.14e-48	14.50	6.18e-90	0.96
chr17-110	chr17	57129617	57129739	+	87.3	0.720	75.500000	116.5	28.5	4.09	9.44e-35	35.69	5.22e-131	1.00
chr1-196	chr1	36996678	36996800	+	86.5	0.656	72.000000	117.0	25.5	4.59	9.94e-40	32.15	1.33e-123	1.07
chr9-95	chr9	24346479	24346601	+	86.5	0.970	82.500000	115.5	2.5	46.20	1.66e-144	62.04	5.93e-159	0.91
chr10-176	chr10	40603115	40603237	+	85.8	0.704	72.000000	115.0	24.0	4.79	8.62e-41	30.24	7.49e-123	1.09
chr10-213	chr10	84039146	84039268	+	85.8	0.571	68.500000	116.0	16.0	7.25	1.83e-58	22.00	1.07e-107	1.10
chr6-252	chr6	124780056	124780178	+	85.4	0.701	60.500000	114.0	24.5	4.65	2.65e-39	7.45	6.02e-58	1.25
chr2-192	chr2	130490089	130490211	+	85.0	0.604	70.000000	115.0	28.5	4.04	3.85e-34	27.70	1.25e-117	1.07
chr18-90	chr18	12279935	12280057	+	84.6	0.681	75.000000	114.5	25.0	4.58	1.62e-38	60.43	1.36e-153	1.00
chr6-112	chr6	85283227	85283349	+	84.3	0.556	77.000000	113.5	26.0	4.37	2.31e-36	18.36	1.73e-97	0.98
chr4-173	chr4	115747843	115747965	+	83.5	0.551	70.500000	114.0	20.0	5.70	2.04e-47	19.09	2.07e-98	1.06
chr15-80	chr15	68090231	68090353	+	83.1	0.511	78.500000	111.0	21.0	5.29	3.09e-43	10.38	1.20e-68	0.96
chr1-176	chr1	45852120	45852242	+	82.0	0.533	74.500000	110.5	22.0	5.02	1.02e-40	22.32	1.06e-103	0.99
chr10-241	chr10	116661282	116661404	+	82.0	0.633	66.000000	110.0	23.5	4.68	3.26e-38	37.87	6.36e-127	1.13
chr17-203	chr17	85190055	85190177	+	81.3	0.643	63.500000	109.0	25.5	4.27	1.56e-34	23.74	1.53e-105	1.14
chr10-138	chr10	98569621	98569743	+	80.9	0.633	76.000000	109.0	25.5	4.27	1.56e-34	14.79	9.98e-85	0.99
chr8-142	chr8	37157882	37158004	+	80.5	0.592	77.000000	107.5	21.5	5.00	1.74e-39	27.10	1.05e-110	0.96
chr2-191	chr2	121181035	121181157	+	80.1	0.690	70.000000	107.0	24.5	4.37	1.06e-34	32.30	1.39e-118	1.02
chr2-193	chr2	152657117	152657239	+	80.1	0.644	70.000000	108.0	26.0	4.15	3.32e-33	15.06	9.10e-84	1.03
chr11-124	chr11	32542509	32542631	+	80.1	0.562	68.500000	107.0	26.0	4.12	1.38e-32	19.59	3.47e-95	1.08
chr4-233	chr4	41707222	41707344	+	79.4	0.781	64.000000	106.0	21.5	4.93	8.69e-39	18.40	1.16e-92	1.14
chr3-257	chr3	135488459	135488581	+	78.3	0.749	61.500000	104.5	19.0	5.50	6.49e-42	18.33	8.70e-91	1.19
chr5-198	chr5	93635587	93635709	+	77.9	0.581	66.500000	105.5	11.0	9.59	3.82e-64	21.95	1.64e-98	1.08
chr8-152	chr8	86239124	86239246	+	77.5	0.594	75.000000	106.0	25.5	4.16	1.19e-32	24.08	1.51e-101	0.95
chr1-421	chr1	88421918	88422040	+	76.8	0.748	54.000000	102.5	24.0	4.27	3.09e-32	5.96	4.16e-44	1.31
chr8-317	chr8	75247102	75247224	+	76.8	0.784	58.500000	102.5	23.5	4.36	5.92e-33	43.03	2.79e-124	1.24
chr2-421	chr2	5300318	5300440	+	75.6	0.990	55.000000	101.0	6.0	16.83	1.10e-84	44.08	2.57e-125	1.27
chr11-130	chr11	59859904	59860026	+	75.3	0.653	67.500000	101.5	22.5	4.51	8.56e-34	53.09	8.48e-132	1.05
chr3-213	chr3	88140215	88140337	+	74.9	0.639	67.500000	100.0	22.5	4.44	3.85e-33	34.17	2.55e-113	1.03
chr18-132	chr18	32070874	32070996	+	74.5	0.621	66.500000	99.5	20.5	4.85	1.23e-35	18.67	4.84e-87	1.03
chr3-176	chr3	27930932	27931054	+	73.8	0.655	71.500000	99.5	20.0	4.97	1.75e-36	31.96	4.06e-108	0.97
chr3-209	chr3	88213985	88214107	+	73.8	0.670	68.000000	98.5	17.0	5.79	2.03e-41	38.77	2.58e-116	1.01
chr5-233	chr5	110425429	110425551	+	73.8	0.791	63.000000	98.5	24.5	4.02	4.43e-29	56.21	8.59e-132	1.09
chr7-527	chr7	7123953	7124075	+	73.8	0.852	52.000000	98.5	22.5	4.38	7.58e-32	57.11	3.05e-132	1.34
chr19-69	chr19	8815860	8815982	+	73.4	0.656	64.000000	100.5	25.0	4.02	1.23e-29	23.88	2.23e-96	1.11
chr6-376	chr6	128429914	128430036	+	73.0	0.843	52.000000	97.5	22.5	4.33	3.31e-31	47.83	2.49e-122	1.31
chr9-189	chr9	57408868	57408990	+	73.0	0.592	67.000000	97.5	20.5	4.76	2.85e-34	17.10	4.95e-82	1.01
chrX-63	chrX	7476208	7476330	+	72.6	0.526	63.000000	99.0	12.0	8.25	5.16e-55	23.53	8.14e-95	1.10
chr4-476	chr4	88196233	88196355	+	72.3	0.846	49.500000	96.5	23.5	4.11	3.47e-29	44.05	3.51e-119	1.36
chr15-182	chr15	75911172	75911294	+	72.3	0.550	59.500000	96.5	22.0	4.39	2.71e-31	22.89	1.50e-92	1.13
chr9-199	chr9	110207677	110207799	+	71.9	0.662	66.000000	96.0	22.0	4.36	2.71e-31	55.26	1.92e-128	1.05
chr10-344	chr10	7387228	7387350	+	71.5	0.786	56.500000	95.5	22.0	4.34	1.19e-30	17.47	5.28e-81	1.17
chr4-304	chr4	131978277	131978399	+	70.8	0.623	59.500000	97.0	23.5	4.13	8.38e-30	28.21	7.54e-99	1.14
chr6-233	chr6	30846771	30846893	+	70.8	0.738	61.500000	95.0	20.5	4.63	6.36e-33	28.05	1.25e-98	1.09
chr7-310	chr7	20093895	20094017	+	70.4	0.624	64.000000	94.0	15.0	6.27	1.19e-42	32.54	1.63e-102	1.03
chr7-443	chr7	112900691	112900813	+	70.4	0.804	56.500000	94.5	18.0	5.25	1.71e-36	35.03	1.29e-107	1.22
chr18-303	chr18	13107753	13107875	+	70.4	0.950	46.000000	94.0	4.0	23.50	6.90e-92	31.19	5.06e-103	1.43
chr1-271	chr1	53908125	53908247	+	70.0	0.515	64.500000	95.5	15.5	6.16	2.58e-42	17.36	1.25e-77	1.03
chr14-169	chr14	55725363	55725485	+	70.0	0.748	59.500000	93.5	20.5	4.56	1.36e-31	42.78	3.77e-114	1.13
chr2-363	chr2	177575039	177575161	+	69.7	0.791	58.500000	93.0	20.0	4.65	2.24e-32	42.19	8.17e-114	1.15
chr1-325	chr1	34085747	34085869	+	68.9	0.775	60.500000	92.5	22.5	4.11	4.51e-28	36.30	9.34e-107	1.08
chr18-143	chr18	65047008	65047130	+	68.9	0.522	65.000000	92.0	20.0	4.60	1.04e-31	13.04	7.21e-67	1.02
chr2-279	chr2	160556928	160557050	+	68.2	0.673	64.000000	91.0	19.5	4.67	7.88e-32	23.20	1.25e-86	1.02
chr3-266	chr3	89197606	89197728	+	68.2	0.679	60.500000	91.0	18.5	4.92	1.76e-33	10.86	1.30e-59	1.11
chr4-418	chr4	151526470	151526592	+	68.2	0.769	52.500000	91.0	22.0	4.14	3.92e-28	20.67	3.57e-84	1.28
chr5-323	chr5	145528283	145528405	+	68.2	0.894	56.500000	91.0	0.5	182.00	1.81e-168	27.78	2.23e-95	1.14
chr11-358	chr11	22337661	22337783	+	68.2	0.822	49.500000	91.0	21.0	4.33	1.52e-29	32.92	7.42e-102	1.30
chr7-340	chr7	16633567	16633689	+	67.8	0.686	62.000000	90.5	17.5	5.17	1.56e-34	7.28	1.02e-45	1.03
chr15-198	chr15	81191337	81191459	+	67.8	0.626	57.500000	90.5	21.5	4.21	3.36e-28	34.33	2.35e-102	1.13
chr13-193	chr13	23524561	23524683	+	67.4	0.717	62.500000	90.5	20.5	4.41	1.24e-29	13.71	3.54e-68	1.03
chr14-194	chr14	119109062	119109184	+	67.4	0.849	56.000000	91.0	15.0	6.07	2.86e-40	15.39	2.19e-72	1.16
chr15-203	chr15	82074883	82075005	+	67.4	0.781	57.000000	90.0	22.0	4.09	1.63e-27	69.16	3.67e-129	1.16
chr13-233	chr13	107429190	107429312	+	66.7	0.745	59.500000	89.5	20.5	4.37	5.46e-29	40.49	1.90e-107	1.08
chr4-263	chr4	44769422	44769544	+	66.3	0.642	61.500000	89.0	6.5	13.69	2.19e-67	16.78	1.04e-73	1.03
chr4-208	chr4	144482357	144482479	+	66.3	0.542	66.500000	88.5	19.0	4.66	1.30e-30	10.65	1.19e-57	0.97
chr9-203	chr9	78023381	78023503	+	65.9	0.619	65.500000	88.0	5.5	16.00	3.33e-72	19.74	1.09e-78	0.99
chr15-220	chr15	75739902	75740024	+	65.9	0.594	55.000000	88.0	19.0	4.63	1.30e-30	25.60	2.76e-89	1.15
chr10-309	chr10	53349390	53349512	+	65.5	0.489	60.000000	87.5	17.5	5.00	2.07e-32	8.18	4.11e-48	1.07
chr5-411	chr5	147644404	147644526	+	63.7	0.698	50.500000	85.0	16.0	5.31	1.10e-33	35.37	7.76e-98	1.24
chr8-389	chr8	73397470	73397592	+	63.7	0.589	53.000000	85.0	18.0	4.72	3.41e-30	28.62	2.89e-90	1.17
chr13-419	chr13	23623557	23623679	+	63.7	0.880	45.500000	85.0	14.0	6.07	9.29e-38	10.05	5.38e-54	1.38
chr7-389	chr7	52494240	52494362	+	63.3	0.554	59.500000	84.5	19.5	4.33	3.07e-27	24.47	1.52e-82	1.03
chr7-397	chr7	16985064	16985186	+	62.9	0.461	59.000000	84.5	17.5	4.83	2.48e-30	8.83	3.64e-49	1.06
chr5-376	chr5	110605508	110605630	+	62.5	0.757	53.000000	83.5	11.5	7.26	3.25e-42	29.61	4.68e-87	1.21
chr8-358	chr8	13674460	13674582	+	62.5	0.692	55.500000	85.5	16.5	5.18	9.18e-33	5.81	2.19e-35	1.13
chr18-208	chr18	34784395	34784517	+	62.5	0.600	56.000000	83.5	18.5	4.51	4.49e-28	28.54	4.29e-88	1.09
chr6-425	chr6	65544299	65544421	+	62.2	0.843	48.000000	83.5	14.0	5.96	3.40e-36	34.09	2.71e-94	1.29
chr7-401	chr7	109213705	109213827	+	62.2	0.659	59.000000	83.0	15.0	5.53	3.89e-34	55.80	2.51e-110	1.05
chr13-291	chr13	83663755	83663877	+	62.2	0.640	53.500000	83.0	17.0	4.88	1.76e-30	11.28	6.84e-56	1.17
chr14-198	chr14	32898809	32898931	+	62.2	0.693	55.500000	83.5	15.0	5.57	3.89e-34	19.27	8.75e-73	1.09
chr10-502	chr10	61949693	61949815	+	61.4	0.615	47.500000	82.5	20.0	4.12	2.76e-25	18.03	1.63e-69	1.28
chr11-297	chr11	40546989	40547111	+	61.4	0.704	53.000000	82.0	13.5	6.07	1.68e-36	23.73	1.00e-80	1.14
chr4-496	chr4	53208969	53209091	+	60.7	0.816	48.500000	82.0	20.0	4.10	2.76e-25	52.03	1.37e-106	1.25
chr11-250	chr11	58144044	58144166	+	60.7	0.649	56.500000	81.0	18.5	4.38	8.99e-27	37.04	4.23e-90	1.09
chr12-209	chr12	36611897	36612019	+	60.7	0.691	60.500000	81.0	20.0	4.05	1.14e-24	23.07	8.29e-79	0.99
chr15-219	chr15	34459929	34460051	+	60.7	0.684	55.000000	81.0	16.5	4.91	6.09e-30	36.83	2.36e-93	1.08
chr15-252	chr15	72865180	72865302	+	60.7	0.810	51.500000	81.5	12.5	6.52	5.36e-38	57.31	6.35e-110	1.18
chr13-485	chr13	97960491	97960613	+	60.3	0.785	42.000000	80.5	17.0	4.74	2.00e-28	5.03	4.12e-30	1.44
chr2-456	chr2	176991142	176991264	+	59.9	0.802	54.000000	81.0	18.0	4.50	1.60e-27	48.67	5.11e-103	1.13
chr4-327	chr4	47487378	47487500	+	59.9	0.552	57.500000	82.0	15.0	5.47	2.16e-33	23.22	5.79e-76	1.05
chr14-189	chr14	48092705	48092827	+	59.5	0.561	56.500000	80.0	17.0	4.71	2.00e-28	13.36	3.15e-59	1.06
chr15-212	chr15	101114451	101114573	+	59.5	0.637	56.500000	81.0	19.5	4.15	2.39e-25	29.44	5.85e-85	1.07
chr1-426	chr1	129101647	129101769	+	59.2	0.593	53.500000	80.5	19.0	4.24	2.04e-25	14.53	3.69e-61	1.12
chr6-462	chr6	47707935	47708057	+	58.8	0.738	46.000000	78.5	2.0	39.25	3.71e-93	56.79	2.09e-105	1.29
chr6-319	chr6	127511252	127511374	+	58.4	0.642	56.000000	79.5	18.5	4.30	1.71e-25	24.79	4.07e-77	1.05
chr11-209	chr11	120534321	120534443	+	58.4	0.622	60.500000	81.0	12.5	6.48	5.36e-38	30.28	1.46e-83	0.98
chr19-88	chr19	8894186	8894308	+	58.4	0.508	61.500000	80.5	20.0	4.03	4.62e-24	12.22	9.97e-56	0.97
chr19-110	chr19	46072836	46072958	+	58.4	0.587	58.000000	78.0	16.5	4.73	7.00e-28	24.97	2.31e-76	1.00
chr2-521	chr2	59360307	59360429	+	58.0	0.750	51.000000	77.5	18.5	4.19	3.11e-24	39.39	4.24e-92	1.15
chr6-372	chr6	115945023	115945145	+	58.0	0.696	52.000000	77.5	17.0	4.56	2.02e-26	30.66	5.86e-84	1.13
chr8-604	chr8	4656722	4656844	+	58.0	0.895	42.000000	77.5	11.5	6.74	3.86e-37	52.30	2.27e-101	1.38
chr17-336	chr17	34324322	34324444	+	58.0	0.704	51.500000	78.5	17.5	4.49	2.58e-26	36.08	3.07e-89	1.14
chr4-350	chr4	149655521	149655643	+	56.9	0.683	56.500000	76.0	6.0	12.67	1.97e-55	22.73	1.20e-72	1.01
chr15-263	chr15	79902498	79902620	+	56.9	0.674	51.000000	76.5	18.5	4.14	1.30e-23	14.58	9.59e-60	1.15
chr15-202	chr15	81296814	81296936	+	56.9	0.510	57.000000	76.0	14.0	5.43	6.87e-31	21.44	1.04e-69	1.00
chr2-302	chr2	93850877	93850999	+	56.5	0.709	62.500000	75.5	18.5	4.08	5.36e-23	43.77	4.18e-93	0.92
chr2-294	chr2	101721983	101722105	+	56.5	0.618	63.000000	75.5	17.5	4.31	2.22e-24	11.30	4.05e-51	0.93
chr6-248	chr6	119125235	119125357	+	56.5	0.640	60.500000	75.5	17.5	4.31	2.22e-24	25.63	2.13e-76	0.94
chr8-432	chr8	37310179	37310301	+	56.5	0.847	50.000000	76.0	18.0	4.22	2.65e-24	4.43	9.65e-25	1.15
chr2-707	chr2	181747709	181747831	+	56.2	0.728	44.000000	75.0	14.0	5.36	3.74e-30	71.70	4.21e-109	1.28
chr7-649	chr7	56214336	56214458	+	56.2	0.843	46.500000	75.0	18.5	4.05	5.36e-23	22.43	3.09e-72	1.22
chr11-281	chr11	11708960	11709082	+	56.2	0.731	54.000000	76.0	18.0	4.22	2.65e-24	18.62	1.85e-66	1.08
chr4-433	chr4	124370794	124370916	+	55.8	0.780	51.500000	74.5	17.0	4.38	1.83e-24	40.02	4.54e-89	1.09
chr2-420	chr2	168781006	168781128	+	55.4	0.653	55.500000	74.0	15.5	4.77	8.58e-27	23.10	4.81e-71	1.03
chr3-421	chr3	31044962	31045084	+	55.0	0.739	47.000000	73.5	16.0	4.59	2.55e-25	41.57	2.79e-89	1.19
